name,rating,title,review
Le Bernardin,50,One word: amazing,"Is it that good? Yes, it is that good. Amazing. This is how an unforgettable experience feels like. Your biggest problem is going to be what you chose. And you cannot go wrong. Thank you Eric."

Le Bernardin,50,Best food I’ve ever eaten,"If you are looking for excellent service, great wine pairing and excellent food then you should book here. Don’t skimp and think the a la carte will do, go for the tasting menu if you can. The scallops in particular are amazing. The reservations are released 7am (EST) on the first for the month ahead. Remember to set an alert to book as close to that time as possible if there’s a particular reservation that you want."

Le Bernardin,50,Lunch was Superb,"I was just ok with my previous visit a few years ago but LOVED the City Harvest lunch menu offerings this past February. I sat at the bar and really enjoyed the exceptional service provided to me by Kosta. I mentioned that I would be attending the matinee for Moulin Rouge ( a must see!) and Kosta assured me he would get me to the musical on time which he did. Both the Moulin Rouge and Summer Wind cocktails were fantastic and I also enjoyed a terrific Riessdorfkolsch beer. Bread assortment is very nice. All 3 courses were perfect, not just excellent but perfect. The $163 (not including gratuity) for what I received was money very well spent and I look forward to Le Bernadin on my next visit to NYC."

Le Bernardin,10,Myth Debunked,"Myth debunked  I have not been to the restaurant for many years and after reading wonderful reviews I thought it a great place to celebrate my wife's 85th birthday. Needless to say it was extremely hard to get a reservation fortunately my American Express platinum card enabled me to get a reservation at 5:45 PM last night.  As I remembered it still is an extremely beautiful place. But after my experience last night I cannot encourage anybody to go to this restaurant - be prepared to spend $500 for such a mediocre experience.  If for some reason you do go do not sit in the rear of the restaurant, there is the entrance to the kitchenand your head will spin with the constant flow of people going in and out- completely distracting dining.  I am 90 years old, been to 57 countries and have eaten in the finest restaurants in the world – this certainly is not one of them. There is a constant interference by waiters and etc. instead of fine unobtrusive service found in fine restaurants/  All of the above could be forgiven if the food lived up to its reputation.  You have two choices to start with followed by one entrée and dessert($185).  To start with we ordered the langostino which was overcooked and sent back. For the entrée i ordered the fluke and after the experience of the starter I asked the waiter please do not overcook it. It came well done, overcooked and tasteless and sent this back, After this 2nd experience I declined ordering anything else. My wife did enjoy her halibut.  For dessert she ordered a Carmel dessert- just adequate.  They only charged me alacart for the items I ate.  At a price which will exceed $250 a person with wine and drinks one would expect much more. It's all about fussiness and the presentation rather than great seafood and elegant service.  Happy 85 to my beautiful wife,"

Le Bernardin,50,Lovely Fall Lunch!,"We were able to have lunch here while in town for a long weekend. We were very pleased with our experience. The staff was very nice. We had some great wine pairings with our courses. Ideally, the seating would be a little more spaced apart but this is NYC where space is at a premium. The food was outstanding. We would definitely return."

Le Charlot,10,Rushed us in and out,I took a family friend for dinner. We were rushed from the beginning . My reservation was at 6.30 and at 7.20 they gave me the bill and made me feel rushed. And said they needed the table. At 7.30 they came back while I was still drinking tea and said we had to go. I complained to the manager who tried to say they always give at least 1.5 hours per booking. I showed him my reservation and in truth - he wasn’t that sorry or cared. I won’t go back.

Le Charlot,20,Average food. Bad service,"The quality of the food was average. Too expensive for the flavors, presentation and quantity of the dishes. The worst part was the attitude of the guy with white shirt which was acting as a host. When i asked about a place to park the scooters he told me “that’s not my problem”. It’s incredible how a customer can receive that type of answer in a place like this. The other waiters “in black” were in contrast really helpful. Bad experience. Will not come back"

Le Charlot,50,Excellent food & a great location,"We were walking the streets to the east of Central Park looking for somewhere to eat a quick lunch when we stumbled across Le Charlot.    Even though it was a cool February day we happily sat outside with our toddler in the stroller and enjoyed a pavement lunch (under a heater) in a typical French style.    The menu was not huge which is a good thing, especially at lunch, so we had mango chicken curry and steak au poivre. Both dishes were very well cooked and were extremely tasty.    The meal was topped off with a couple of glasses of red wine and a creme brulee to complete the authentic French lunch experience.    The location was very pleasant, situated on a quiet side street within a fairly affluent and trendy neighbourhood so the traffic noise was very low and there were plenty of interesting passers by to look at and wonder how the other half live!    The service could have been a bit quicker. Us and one other person were the only  customers seated outside and it felt as though the staff could have attended to us quicker than they did but this didn't spoil the experience at all as we were in no rush to be on our way.    I would definitely recommend this place.    https://www.tripadvisor.co.uk/ShowUserReviews-g60763-d534194-r880693440-Le_Charlot-New_York_City_New_York.html#"
