name,rating,title,review
Operakallaren,40,Operakällarens outdoor terrace,"What a rare pleasant surprise when the Brasserie next door chose to keep it closed.  A quick-footed example of trying something new when everything is different.We think it worked brilliantly when the historic Operakällaren lightens the style a bit and has an informal but oh so handsome outdoor seating.Beautiful linen on the table, nice glasses and cutlery and the kitchen is the same.But now autumn is here and it's time to crawl indoors. OP has no problem at all with distance between the tables, it's just normal furniture."

Operakallaren,50,Everything is top-top-notch,"It was my first visit to Operakällaren, but it certainly won't be my last! I've probably never eaten such an expensive meal before, but then again I've probably never eaten such amazing food before either. Each course was perfectly done and a real treat to the taste buds. The service was outstanding to say the least, I felt seen and pampered. Our waiter chose the perect wine for each meal. Eating at Operakällaren was so much more than a meal out, it was a whole wonderful experience."

Operakallaren,50,Great Service in a Unique Setting,"Great Service in a Unique Setting, the wood and and the decoration is beautiful. Great Wine list and Choice of Menus."

Operakallaren,50,Excellence and tradition with a friendly touch,"If you can accept the cost there is not much to complain about here. The home and cradle of fine dining in Sweden. Heavy with tradition but with great culinary competence and the most extensive and prestigious wine cellar in the country. The Christmas buffe is extensive, partly tasting menu, partly buffe. Excellent quality. Drink pairing available but is rather complicated for a buffe dinner why better select your own drinks. Outstanding service. Expensive but good value."

Operakallaren,50,Best Christmas Smörgåsbord in the World,"Always a great restaurant, beautiful inside and great views, but especially so at Christmas. The staff is the most professional and kind you can find!Tiny soup- lobster- bleak roe- heerings-different salmon-many warm dishes and a magnificent buffet with puddings. Make reservations! Look at the pictures!"

Operakallaren,50,Stockholm’s finest.,"Steffano Catenacci with staff has done it again. As the Stockholm restaurant scene is vastly improving - perhaps by the minute - thanks to innovative chefs who really make a great job in advancing the culinary art in the Swedish capital. Operakällaren is up there; leading and setting the pace in terms of customer care, outstanding food and decor.    There are many chefs who get more attention than Catenacci and the classic Operakällaren. Yes, there are many restaurants who make a great job with the overall experience. But no, Operakällaren is in my view the best in town when it comes to the overall experience.    There is no doubt that the food is outstanding, clearly worth a detour. Innovative, fantastic combinations, flavours and presentation - the best ingredients and produce. Does the quality hold the same high level day-after-day? I can’t tell, as I have only been twice in the last ten years, but there should be no reason to doubt, rather on the contrary as Catenacci has been a leading name in Swedish cooking for a good 20 years.    It is also highly appreciated that Steffano works the floor together with his highly professional staff - a true pleasure to watch the troops working the floor in a highly coordinated manner with meticulous attention to all details. From entering the restaurant to all 11 servings of different fantastic dishes and 9 servings of wine - all great matches.    Special mention to Christoffer, Sara and the staff working Friday Nov. 8. Attentive, interested, helpful and knowledgeable - totally outstanding throughout the entire five-hour experience we had during our dinner.    When in Stockholm and you want the best - your budget not being an issue - Operakällaren is the place to go. Bon appétit!"
